date	txCount	price(USD)
2018-04-13	730344	493.16
2018-04-14	611188	492.58
2018-04-15	619985	502.88
2018-04-16	664402	532.07
2018-04-17	742823	511.14
2018-04-18	703293	503.31
2018-04-19	814318	524.04
2018-04-20	832220	567.99
2018-04-21	746104	616
2018-04-22	748858	606.12
2018-04-23	802870	621.2
2018-04-24	816357	643.4
2018-04-25	799014	707.06
2018-04-26	793873	618.08
2018-04-27	764479	662.11
2018-04-28	775321	644.65
2018-04-29	756651	683.91
2018-04-30	778133	689.76
2018-05-01	713839	670.46
2018-05-02	787722	674.08
2018-05-03	839586	686.59
2018-05-04	1000526	776.77
2018-05-05	789261	784.58
2018-05-06	691273	816.09
2018-05-07	789863	793.34
2018-05-08	820098	755.01
2018-05-09	831127	752.9
2018-05-10	854827	752.58
2018-05-11	826099	727.01
2018-05-12	788487	679.88
2018-05-13	762439	687.17
2018-05-14	801788	732.73
2018-05-15	779210	731.14
2018-05-16	807257	708.09
2018-05-17	835761	708.72
2018-05-18	831831	672.1
2018-05-19	846288	695.07
2018-05-20	777283	697.92
2018-05-21	802211	717.19
2018-05-22	822409	700.18
2018-05-23	833377	646.67
2018-05-24	811167	584.54
2018-05-25	800838	602.14
2018-05-26	761932	587.43
2018-05-27	776024	588.52
2018-05-28	861002	573.04
2018-05-29	812183	516.15
2018-05-30	817167	566.83
2018-05-31	832842	558.5
2018-06-01	758242	578.67
2018-06-02	768017	580.43
2018-06-03	809997	591.26
2018-06-04	807165	619.44
2018-06-05	780654	593.41
2018-06-06	754070	610.26
2018-06-07	775828	607.69
2018-06-08	720017	605.44
2018-06-09	769427	600.9
2018-06-10	771280	594.35
2018-06-11	768985	524.86
2018-06-12	770199	532.71
2018-06-13	797637	498.02
2018-06-14	765916	478.38
2018-06-15	763803	520.48
2018-06-16	639775	490.41
2018-06-17	648548	499.46
2018-06-18	695753	499.38
2018-06-19	778765	519.02
2018-06-20	803076	538.51
2018-06-21	752035	536.45
2018-06-22	770457	527.19
2018-06-23	675918	466.27
2018-06-24	671994	474.77
2018-06-25	837265	455.94
2018-06-26	732170	460.73
2018-06-27	771938	432.24
2018-06-28	744784	442.29
2018-06-29	735092	422.59
2018-06-30	632981	436.21
2018-07-01	622633	455.24
2018-07-02	489559	453.82
2018-07-03	573532	475.39
2018-07-04	447112	464.15
2018-07-05	527586	467.29
2018-07-06	459075	474.36
2018-07-07	484105	474.06
2018-07-08	631505	492.07
